Order_Id,Order_Date,Ship_Date,Customer_Name,Customer_Id,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount (%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_left,Auto_recorder,Recorder_Quantity
ord11934,16-05-2024,22-05-2024,Nathan Daniels,cust3161,Consumer,prod647,sofa,furniture,West,Delaware,Davidbury,4,4591,5,17445.8,10952.91,6492.89,Creditcard,Cancelled,"Johnson, Aguirre and Waters",uberry@kirk.info,76,No,0
ord11935,19-11-2025,26-11-2025,John Douglas,cust3211,Consumer,prod449,notebook,office supply,South,Maryland,North Kevinview,10,4164,10,37476,33589.69,3886.31,Netbanking,Cancelled,Sutton-Black,vdavis@moore-horn.biz,9,Yes,31
ord11936,19-04-2025,26-04-2025,Mackenzie Hoover,cust6224,Corporate,prod496,laptop,electronics,North,Ohio,Whitefort,3,8212,10,22172.4,18068.62,4103.78,Creditcard,Delivered,Orr-Murphy,ronaldduran@rodriguez-reyes.org,62,No,0
ord11937,06-01-2025,10-01-2025,Sheila Davis,cust1182,Corporate,prod594,stapler,office supply,North,Minnesota,North Kathleenchester,5,549,5,2607.75,1972.44,635.31,UPI,Cancelled,Johnson Inc,jennifer04@rice.com,66,No,0
ord11938,04-09-2025,09-09-2025,Terri Mccoy,cust9987,Corporate,prod520,notebook,office supply,West,Nebraska,Larrytown,9,6169,0,55521,39549.23,15971.77,Creditcard,Returned,Underwood PLC,davisaaron@johnson.com,55,No,0
ord11939,18-06-2025,21-06-2025,Carrie Martin MD,cust4211,Home Office,prod218,headphones,electronics,South,Iowa,Port Andresville,3,2652,20,6364.8,4513.05,1851.75,Cash,Returned,"Williams, Munoz and Nelson",stonejames@mitchell.com,91,No,0
ord11940,04-03-2025,10-03-2025,Jose Johnson,cust7288,Corporate,prod221,pen,office supply,East,Connecticut,Josephtown,6,7193,20,34526.4,28768.69,5757.71,Cash,Cancelled,Rivers PLC,robertyoung@shaw.com,43,No,0
ord11941,01-01-2026,06-01-2026,Breanna Mccormick,cust3062,Home Office,prod791,soundbar,electronics,North,Montana,Prattfort,6,1195,0,7170,5385.46,1784.54,Netbanking,Delivered,"Winters, Lopez and Barber",janet14@smith.org,59,No,0
ord11942,25-05-2025,01-06-2025,Lynn Pratt,cust3355,Consumer,prod237,office chair,furniture,East,Massachusetts,Heatherbury,2,8265,5,15703.5,11584.49,4119.01,Creditcard,Returned,Kelly Inc,lucas32@berg-thomas.com,23,No,0
ord11943,25-06-2024,28-06-2024,Hector Hayes,cust4010,Home Office,prod581,book-shelf,furniture,South,California,East Brian,7,6026,5,40072.9,34369.34,5703.56,Creditcard,Pending,"Baldwin, Morgan and Campos",andrea34@orozco.com,10,Yes,94
ord11944,01-05-2024,06-05-2024,Timothy Wilson,cust2320,Home Office,prod781,laptop,electronics,West,South Carolina,East Karen,6,9202,0,55212,43373.01,11838.99,UPI,Delivered,Cox Ltd,sheilasimon@miller.com,80,No,0
ord11945,19-08-2025,21-08-2025,Jacob Hernandez,cust8610,Corporate,prod427,biscuits,grocery,East,Connecticut,Davidside,1,1799,20,1439.2,881.4,557.8,UPI,Pending,Johnson-Wilson,sdougherty@lane-martinez.com,36,No,0
ord11946,10-04-2025,17-04-2025,John Hickman,cust3354,Home Office,prod968,ricebag,grocery,East,South Carolina,Lake Danielfurt,5,5430,10,24435,21687.41,2747.59,Cash,Cancelled,Adams-Brown,epearson@mendoza.biz,28,No,0
ord11947,12-10-2024,15-10-2024,Carla Rivera,cust8470,Home Office,prod133,mobile,electronics,West,New York,Mercermouth,8,3815,5,28994,19583.36,9410.64,Netbanking,Returned,Schroeder-Webb,howardisaac@campbell-malone.biz,31,No,0
ord11948,16-09-2024,19-09-2024,Kevin Phillips,cust3976,Home Office,prod950,headphones,electronics,North,Idaho,Cindymouth,10,2205,20,17640,14072.77,3567.23,Creditcard,Returned,"Crawford, Smith and Ramos",mcdanielmarcus@wood.com,98,No,0
ord11949,15-07-2024,16-07-2024,Kelli Duran,cust1269,Consumer,prod499,file-folder,office supply,East,Hawaii,North Adam,8,9322,0,74576,64095.19,10480.81,UPI,Cancelled,"Davis, Nelson and Mendoza",kbarr@ball.com,57,No,0
ord11950,13-03-2024,19-03-2024,Kenneth Kirk,cust4112,Home Office,prod497,notebook,office supply,North,Tennessee,South James,10,5085,10,45765,30277.51,15487.49,Cash,Returned,Walker Group,andersonariana@banks.com,66,No,0
ord11951,31-07-2025,02-08-2025,Rodney Hall,cust4530,Home Office,prod969,sofa,furniture,East,Idaho,New Cathyview,3,9679,20,23229.6,16121.08,7108.52,Netbanking,Returned,"Wagner, Chen and Ingram",anthony83@davis-rose.com,26,No,0
ord11952,26-04-2024,02-05-2024,Beverly Mcfarland,cust4868,Consumer,prod811,keyboard,electronics,North,Pennsylvania,South Ashley,2,922,10,1659.6,1061.53,598.07,UPI,Returned,Olson-Morris,ross82@frederick-gonzalez.org,85,No,0
ord11953,01-11-2025,05-11-2025,Mark King,cust4026,Home Office,prod701,stapler,office supply,North,Wisconsin,New Sarashire,9,5908,20,42537.6,37660.38,4877.22,UPI,Returned,"Davis, Vasquez and Woods",pmills@owens-martin.com,5,Yes,78
ord11954,30-03-2024,06-04-2024,Erin Cooper,cust5124,Home Office,prod608,dinning-table,furniture,East,Washington,New Christian,3,8174,20,19617.6,13905.74,5711.86,Creditcard,Delivered,"Rhodes, Mendoza and Thornton",georgescott@sanchez.org,76,No,0
ord11955,08-05-2025,15-05-2025,Vicki Baldwin,cust5638,Corporate,prod330,tablet,electronics,West,Wyoming,Lorifort,7,7779,20,43562.4,38097.01,5465.39,Cash,Cancelled,Brown-Smith,wellspamela@ferguson-ramirez.biz,58,No,0
ord11956,29-05-2025,30-05-2025,Lorraine Parker,cust2252,Home Office,prod985,book-shelf,furniture,East,Colorado,East Joseph,3,2429,0,7287,5973.84,1313.16,UPI,Pending,Matthews-Townsend,benjaminsantana@carpenter.net,88,No,0
ord11957,03-03-2024,09-03-2024,Brenda Henderson,cust7995,Consumer,prod568,stapler,office supply,West,Oregon,Port Steven,5,6083,20,24332,15056.43,9275.57,UPI,Delivered,"Kelly, Bridges and Stewart",julietucker@cole.com,12,Yes,94
ord11958,30-09-2025,06-10-2025,David Burton,cust4826,Home Office,prod838,study table,furniture,West,Nebraska,Whitehaven,3,8126,25,18283.5,13356.13,4927.37,Netbanking,Cancelled,Morris PLC,kenneth45@wilson-keith.com,32,No,0
ord11959,05-03-2025,08-03-2025,Adrian Wolf,cust8530,Corporate,prod600,calculator,office supply,South,Maryland,Lanceton,7,6923,10,43614.9,30645.92,12968.98,Cash,Returned,Dean PLC,robynwilson@johnson-bell.info,87,No,0
ord11960,13-01-2026,18-01-2026,Leah Morrison,cust2597,Home Office,prod263,mouse,electronics,North,South Dakota,South Brittanyland,9,8777,25,59244.75,41187.93,18056.82,Cash,Cancelled,Bradford-Ortiz,bergeradam@johnson-johnson.com,100,No,0
ord11961,01-07-2024,03-07-2024,Elizabeth Salinas,cust5164,Corporate,prod581,calculator,office supply,West,Rhode Island,East Jerry,9,8157,20,58730.4,48565.57,10164.83,Cash,Returned,Moreno-Rice,martineztimothy@scott-good.com,40,No,0
ord11962,11-11-2024,12-11-2024,Jason Frederick,cust3235,Consumer,prod416,juice-pack,grocery,South,Connecticut,North Christopher,9,1532,20,11030.4,8246.11,2784.29,Cash,Returned,"Ball, Fuller and Hill",nancyryan@stevens.com,38,No,0
ord11963,22-09-2024,25-09-2024,Richard Valencia,cust9784,Consumer,prod612,sugar,grocery,South,Wisconsin,North Matthewville,4,7927,0,31708,21953.68,9754.32,Netbanking,Pending,"Carpenter, Wilson and Williams",robert01@wheeler.biz,72,No,0
ord11964,24-06-2024,30-06-2024,Derek Richards III,cust7408,Consumer,prod874,book-shelf,furniture,South,Georgia,Lewisland,2,662,0,1324,1037.87,286.13,Creditcard,Cancelled,Johnson LLC,bradley67@gonzalez.com,78,No,0
ord11965,17-10-2025,24-10-2025,Hannah Park,cust4409,Consumer,prod766,calculator,office supply,East,Ohio,Port Sherry,9,653,5,5583.15,3460.33,2122.82,Cash,Cancelled,"Ramirez, Mason and Rogers",carlamoreno@barron-hubbard.com,62,No,0
ord11966,25-01-2026,29-01-2026,Richard Moore,cust6048,Corporate,prod392,book-shelf,furniture,West,Kansas,Elizabethbury,3,9782,20,23476.8,19801.59,3675.21,Netbanking,Cancelled,Owens-Patel,tmcdonald@randall.com,39,No,0
ord11967,27-05-2024,30-05-2024,Abigail Warren,cust6107,Home Office,prod925,office chair,furniture,East,Tennessee,Port Margaret,8,3622,0,28976,22890.86,6085.14,Cash,Delivered,"Murphy, Patton and Hodges",kristine98@roberts-mills.net,30,No,0
ord11968,12-10-2025,14-10-2025,Clifford Riley,cust7804,Home Office,prod832,biscuits,grocery,East,Texas,Bellburgh,10,3639,10,32751,28462.42,4288.58,Cash,Cancelled,Ramos-Norman,ladams@andersen.org,87,No,0
ord11969,29-04-2025,02-05-2025,Emma Johnson,cust8282,Consumer,prod698,study table,furniture,West,Georgia,West Kimberly,4,2143,10,7714.8,6513.8,1201,Creditcard,Delivered,"Campbell, Collier and Pierce",mark88@gallagher.com,90,No,0
ord11970,31-07-2024,01-08-2024,Greg Edwards,cust5495,Corporate,prod576,mouse,electronics,East,Minnesota,Lindseyport,7,8057,5,53579.05,36942.23,16636.82,UPI,Returned,Robbins-Davis,hernandezjorge@dominguez.com,13,Yes,34
ord11971,13-04-2025,14-04-2025,Devon Santiago,cust4659,Corporate,prod794,calculator,office supply,West,Michigan,Lake Brittanyview,6,3088,0,18528,12385.45,6142.55,Cash,Cancelled,Miller Inc,wilsonanthony@barber.org,59,No,0
ord11972,02-01-2025,09-01-2025,Robert Ward,cust6384,Home Office,prod387,calculator,office supply,South,Kentucky,New Michael,9,4914,5,42014.7,25879.42,16135.28,Creditcard,Cancelled,"Knight, Johnson and Kim",christopher56@chandler.org,66,No,0
ord11973,15-10-2025,21-10-2025,Jenna Smith,cust4823,Corporate,prod992,laptop,electronics,South,Alabama,New Emilychester,9,4079,20,29368.8,22609.59,6759.21,Netbanking,Returned,Campbell-Thornton,fkelley@morris.info,68,No,0
ord11974,11-04-2024,18-04-2024,Alicia Davis,cust8323,Consumer,prod472,office chair,furniture,South,Pennsylvania,Martinezton,7,6633,10,41787.9,27894.82,13893.08,Creditcard,Returned,Cline Inc,lsandoval@smith.info,21,No,0
ord11975,04-10-2024,09-10-2024,Deborah Powell,cust9473,Consumer,prod741,laptop,electronics,West,Maine,Griffinshire,4,8429,20,26972.8,21794.35,5178.45,Cash,Pending,Stone-Montgomery,eddie32@scott.com,85,No,0
ord11976,05-04-2024,12-04-2024,Travis Savage,cust7145,Corporate,prod845,headphones,electronics,South,Oregon,New Seth,4,1617,25,4851,4059.16,791.84,Cash,Delivered,Harris PLC,nmcdowell@colon.info,80,No,0
ord11977,04-05-2025,06-05-2025,Victoria Dyer,cust5671,Corporate,prod745,notebook,office supply,East,Washington,Jeremyberg,3,3756,25,8451,5847.07,2603.93,Creditcard,Delivered,Diaz-Hebert,gjenkins@johnson.net,100,No,0
ord11978,14-05-2024,18-05-2024,Jane Crawford,cust4136,Consumer,prod853,dinning-table,furniture,West,Utah,Port Bryanshire,5,5064,5,24054,16893.86,7160.14,Cash,Cancelled,Taylor PLC,melissadavidson@reynolds-peterson.net,44,No,0
ord11979,07-04-2025,11-04-2025,Stephen Erickson,cust9746,Home Office,prod560,study table,furniture,West,Virginia,Andersonborough,4,1369,5,5202.2,4347.38,854.82,UPI,Delivered,"Hendricks, Maxwell and Collins",briannunez@young-warner.info,84,No,0
ord11980,17-10-2025,23-10-2025,Brian Morrow,cust2893,Consumer,prod617,cooking-oil,grocery,North,Arkansas,Lake Benjamin,4,736,10,2649.6,2146.36,503.24,Creditcard,Cancelled,"Brooks, York and Thompson",danielcarter@romero-martin.info,9,Yes,42
ord11981,14-12-2025,18-12-2025,Rhonda Dixon,cust2507,Consumer,prod519,juice-pack,grocery,North,Wisconsin,East Charlotteside,10,7023,20,56184,49563.56,6620.44,Netbanking,Returned,"Walker, Davis and Johnson",jeffery17@adkins-perez.com,71,No,0
ord11982,27-01-2026,28-01-2026,Robert Smith,cust4614,Corporate,prod853,soundbar,electronics,South,Colorado,North Benjaminville,7,4520,25,23730,18008.57,5721.43,UPI,Pending,Cook PLC,davidjohnson@harrington.com,65,No,0
ord11983,07-04-2025,11-04-2025,Jack Riggs,cust3491,Home Office,prod548,sugar,grocery,West,Arizona,East Henry,7,6125,0,42875,34855.07,8019.93,Netbanking,Returned,Hicks LLC,christinemurphy@bruce.net,40,No,0
ord11984,17-04-2025,18-04-2025,Kevin Gordon,cust1327,Home Office,prod273,sugar,grocery,East,Massachusetts,Taylorfurt,9,8948,20,64425.6,54008.48,10417.12,Creditcard,Pending,Braun Group,jacobroach@smith-robinson.com,58,No,0
ord11985,25-02-2025,02-03-2025,Joseph Moran,cust4965,Home Office,prod590,sugar,grocery,North,Iowa,East Julieberg,8,8104,5,61590.4,46366.85,15223.55,Cash,Delivered,"Richardson, Glenn and Willis",hilltammie@stephens.net,75,No,0
ord11986,10-07-2024,15-07-2024,Julia Carrillo DVM,cust2953,Consumer,prod131,pen,office supply,South,Georgia,Matthewfurt,9,3600,5,30780,24242.27,6537.73,UPI,Delivered,Richardson PLC,jamesleslie@miller.com,35,No,0
ord11987,29-09-2025,04-10-2025,Nicholas Rios MD,cust2867,Consumer,prod443,mobile,electronics,South,Alabama,Ericmouth,8,914,0,7312,4387.53,2924.47,UPI,Returned,Henry and Sons,gloriabutler@shea.com,96,No,0
ord11988,13-07-2025,19-07-2025,Mary Hawkins,cust2702,Consumer,prod523,pen,office supply,North,West Virginia,North Karenbury,8,829,0,6632,5442,1190,Cash,Cancelled,"White, Willis and Matthews",gblankenship@horton.com,38,No,0
ord11989,06-09-2025,09-09-2025,Russell Jackson,cust6189,Corporate,prod496,file-folder,office supply,North,Washington,East Lisaport,7,2424,25,12726,7765.63,4960.37,Netbanking,Delivered,"Miller, Ramirez and Johnson",rwood@hudson-guzman.net,67,No,0
ord11990,20-02-2025,21-02-2025,Susan Chavez,cust4825,Home Office,prod963,book-shelf,furniture,North,Washington,East Luis,6,136,20,652.8,538.67,114.13,UPI,Delivered,"Pierce, Morales and Lindsey",michaelkelly@navarro.com,70,No,0
ord11991,06-06-2024,12-06-2024,Emily Daugherty,cust2939,Home Office,prod836,notebook,office supply,North,Massachusetts,Garciamouth,1,6994,0,6994,5042.03,1951.97,Creditcard,Pending,Powell LLC,vturner@morgan.org,89,No,0
ord11992,04-04-2024,09-04-2024,Ruben Evans,cust8742,Home Office,prod677,sugar,grocery,South,Indiana,Bentleyland,4,8390,10,30204,25838.87,4365.13,Creditcard,Pending,"Thompson, Roberts and Wright",robinsmith@weeks.com,63,No,0
ord11993,12-01-2025,18-01-2025,Michael Pruitt,cust8994,Home Office,prod492,keyboard,electronics,East,Arizona,Rachelfurt,8,5913,10,42573.6,26868.74,15704.86,Cash,Cancelled,Grimes and Sons,mark25@rose.com,32,No,0
ord11994,18-01-2025,24-01-2025,Laura Pittman,cust9056,Corporate,prod522,study table,furniture,South,Hawaii,South Jacqueline,4,732,5,2781.6,1952.34,829.26,UPI,Returned,"Alexander, Lee and Villa",laurenhutchinson@banks.biz,70,No,0
ord11995,08-07-2024,12-07-2024,Gregory Perez,cust2821,Home Office,prod642,book-shelf,furniture,East,Oklahoma,Rebeccafurt,5,4748,10,21366,15601.23,5764.77,Creditcard,Cancelled,"Thomas, Jones and Russell",christopherdiaz@nelson.com,92,No,0
ord11996,26-09-2024,27-09-2024,Sarah Mendoza,cust8126,Corporate,prod443,file-folder,office supply,South,Kentucky,Rhodeston,10,4354,10,39186,29655.83,9530.17,Netbanking,Cancelled,Quinn-Shields,johnhernandez@burton-newman.com,19,Yes,30
ord11997,14-07-2024,20-07-2024,Alexis Gomez,cust4603,Consumer,prod577,stapler,office supply,North,Arizona,New Williamhaven,9,5434,20,39124.8,25026.18,14098.62,Creditcard,Pending,Duncan-Smith,ashleyross@sanders-boyd.com,2,Yes,83
ord11998,20-08-2025,26-08-2025,Tommy Alvarado MD,cust6586,Home Office,prod406,notebook,office supply,East,Alaska,Wagnermouth,8,7942,25,47652,38507.33,9144.67,Creditcard,Pending,Thomas and Sons,robersonmichelle@clark.com,88,No,0
ord11999,06-09-2024,09-09-2024,Laura Thompson DVM,cust8480,Corporate,prod559,file-folder,office supply,West,Pennsylvania,Gonzalezshire,5,3089,5,14672.75,11608.23,3064.52,Cash,Delivered,Walton Inc,logan25@mccoy.com,35,No,0
ord12000,03-03-2024,05-03-2024,Scott Gutierrez,cust6034,Corporate,prod888,ricebag,grocery,South,Illinois,Herreraville,9,8723,10,70656.3,59160.45,11495.85,Cash,Pending,"Ryan, Riley and Ortega",vsanchez@marshall-turner.com,62,No,0
ord12001,02-09-2025,07-09-2025,Robert Baker,cust1945,Consumer,prod834,pen,office supply,East,West Virginia,Lake Michael,3,5757,25,12953.25,10238.97,2714.28,Cash,Returned,"Mason, Moreno and Smith",watkinsmiranda@mclaughlin-scott.info,71,No,0
ord12002,14-12-2025,15-12-2025,Joseph Price,cust2102,Corporate,prod392,file-folder,office supply,South,Arizona,Jesusburgh,9,6487,25,43787.25,31321.59,12465.66,Creditcard,Pending,Fernandez-Marquez,maria62@jones-johnson.net,81,No,0
ord12003,22-04-2024,24-04-2024,Maria Moore,cust3833,Home Office,prod939,stapler,office supply,South,Wyoming,Malikburgh,4,9799,20,31356.8,24215.45,7141.35,Cash,Cancelled,Alvarez-Humphrey,jenniferlewis@ellis.com,99,No,0
ord12004,08-09-2025,11-09-2025,Christina Hubbard,cust1634,Consumer,prod817,stapler,office supply,West,South Dakota,Floresmouth,3,4469,20,10725.6,6614.17,4111.43,Netbanking,Delivered,Smith-Bradford,raymond60@harvey-ryan.net,17,Yes,41
ord12005,08-04-2024,11-04-2024,Karen Schultz,cust7175,Home Office,prod200,notebook,office supply,East,Missouri,Tashaside,5,6104,5,28994,25798.72,3195.28,Creditcard,Returned,Boyle Group,marierodriguez@burton.net,96,No,0
ord12006,28-11-2024,30-11-2024,William Odonnell,cust5461,Home Office,prod599,laptop,electronics,West,West Virginia,Port Kayla,5,479,25,1796.25,1423.13,373.12,UPI,Delivered,"Mcknight, Garcia and Ford",wilsonpedro@miller.com,67,No,0
ord12007,22-06-2025,28-06-2025,Nicole Gregory,cust8422,Corporate,prod548,ricebag,grocery,East,Michigan,Teresachester,4,4945,5,18791,13915.72,4875.28,UPI,Cancelled,Le Inc,colton82@mcintyre.com,19,Yes,69
ord12008,02-08-2024,05-08-2024,Alexandra Robinson,cust9912,Consumer,prod716,mobile,electronics,East,Florida,Port Kiaraland,4,8223,20,26313.6,18118.61,8194.99,UPI,Cancelled,"Hensley, Stevenson and Gray",novakseth@banks.com,68,No,0
ord12009,11-04-2024,17-04-2024,Tracy Tate,cust3866,Corporate,prod899,tablet,electronics,North,Ohio,North Matthewburgh,9,9546,0,85914,72931.28,12982.72,Creditcard,Returned,Noble-Henry,michael73@brewer.com,72,No,0
ord12010,13-01-2025,18-01-2025,Deanna Sanchez,cust8038,Home Office,prod283,book-shelf,furniture,East,Arizona,West Elizabethfort,3,5997,20,14392.8,12775.13,1617.67,Netbanking,Pending,Henderson LLC,ericcruz@williams-reyes.biz,39,No,0
ord12011,17-04-2024,23-04-2024,Lisa Rodgers,cust5791,Consumer,prod829,ricebag,grocery,West,Montana,New Charles,2,2574,10,4633.2,3827.71,805.49,UPI,Cancelled,"Miranda, Bernard and Brown",juangraves@fox-lopez.info,31,No,0
ord12012,22-08-2025,28-08-2025,Kelly Shepard,cust6495,Corporate,prod128,book-shelf,furniture,South,Wyoming,West Pamela,4,5424,10,19526.4,12263.94,7262.46,Cash,Pending,Reynolds PLC,lisabyrd@taylor.info,59,No,0
ord12013,26-09-2024,27-09-2024,Elizabeth Ortiz,cust2733,Corporate,prod309,dryfruits,grocery,North,Iowa,South Johnton,8,1549,5,11772.4,7711.85,4060.55,Cash,Cancelled,King-Wood,dwebb@khan-walker.net,30,No,0
ord12014,30-03-2025,04-04-2025,Kevin Clark,cust6748,Home Office,prod874,notebook,office supply,West,South Dakota,Hermanfort,1,8532,20,6825.6,4778.71,2046.89,Creditcard,Delivered,"Mayo, Lowe and Ellis",morrowdenise@reed.com,71,No,0
ord12015,25-07-2024,26-07-2024,Vanessa Snyder,cust2676,Corporate,prod455,office chair,furniture,East,North Dakota,Jimtown,2,2714,0,5428,4551.69,876.31,Creditcard,Delivered,Lee-Hall,mwalters@romero.net,69,No,0
ord12016,02-02-2025,09-02-2025,Hannah Crosby,cust7639,Corporate,prod460,headphones,electronics,East,Florida,Mendozaberg,5,5356,5,25441,19652.37,5788.63,Netbanking,Delivered,Nichols-Jones,watsonbrian@stokes-soto.info,73,No,0
ord12017,07-02-2026,14-02-2026,William Gross,cust4492,Consumer,prod498,laptop,electronics,East,California,Charlenebury,9,436,0,3924,3409.09,514.91,Netbanking,Pending,"Donovan, Silva and Ray",austinmichael@lester-jennings.com,7,Yes,51
ord12018,19-01-2026,21-01-2026,Mr. James Lucas,cust3029,Consumer,prod547,sofa,furniture,East,North Carolina,Nelsonside,8,4568,0,36544,27659.04,8884.96,Cash,Pending,"Johnson, James and Ruiz",johnsonjasmine@meyer.com,44,No,0
ord12019,30-08-2025,05-09-2025,Timothy Schneider,cust4065,Corporate,prod216,stapler,office supply,South,Colorado,West Monicaberg,5,3876,10,17442,14546.62,2895.38,Creditcard,Returned,Gordon-Torres,onichols@wilson.com,71,No,0
ord12020,03-03-2025,06-03-2025,Shane Wilson,cust4981,Home Office,prod440,dinning-table,furniture,North,Florida,Sanchezchester,6,1814,5,10339.8,7890.76,2449.04,Netbanking,Delivered,"Lewis, Oconnor and Figueroa",sdyer@brown.com,62,No,0
ord12021,03-03-2024,07-03-2024,Nicole Murphy DDS,cust4819,Home Office,prod668,juice-pack,grocery,North,Hawaii,North Carolyn,2,4656,20,7449.6,5157.58,2292.02,Cash,Cancelled,"Espinoza, Harrington and Mccarthy",catherinebraun@gibson.com,74,No,0
ord12022,18-03-2024,19-03-2024,Shawna Kramer,cust2035,Corporate,prod965,headphones,electronics,South,Mississippi,Hudsonfurt,10,7812,25,58590,43020.22,15569.78,Cash,Pending,Henry-Weaver,lewismark@sampson.net,32,No,0
ord12023,12-06-2025,19-06-2025,Thomas Walker,cust7308,Consumer,prod326,study table,furniture,West,Nevada,South Benjaminberg,1,849,5,806.55,491.31,315.24,Netbanking,Cancelled,Walker Ltd,anthonygarcia@sanford-oneal.com,18,Yes,41
ord12024,20-07-2024,25-07-2024,James Martinez,cust5787,Consumer,prod668,sugar,grocery,North,Nevada,Port Michaelfort,3,8756,10,23641.2,16825.52,6815.68,Creditcard,Returned,"Martin, Williams and Fletcher",phelpsamy@rubio.org,67,No,0
